index,price,Month,food_id,num_orders
4275,484.03,5,20,177
4276,484.03,5,30,95
4277,484.03,5,31,134
4278,484.03,5,32,42
4279,484.03,6,30,257
4280,484.03,6,31,364
4281,484.03,6,32,233
4282,484.03,6,38,755
4283,484.03,7,20,446
4284,484.03,7,30,136
4285,484.03,7,31,94
4286,484.03,7,32,244
4287,484.03,7,33,3255
4288,484.03,8,20,161
4289,484.03,8,30,327
4290,484.03,8,31,513
4291,484.03,8,32,70
4292,484.03,9,30,108
4293,484.03,9,31,15
4294,484.03,9,32,258
4295,484.03,9,33,728
4296,484.03,10,30,472
4297,484.03,10,31,338
4298,484.03,10,32,83
4299,484.03,10,33,1943
4300,484.03,10,37,688
4301,484.03,10,38,474
4302,484.03,10,39,593
4303,484.03,11,20,445
4304,484.03,11,30,107
4305,484.03,11,31,350
4306,484.03,11,32,164
4307,484.03,11,39,770
4308,484.03,12,30,431
4309,484.03,12,31,1106
4310,484.03,12,32,149
4311,484.03,12,33,2660
4312,484.03,12,37,593
4313,484.03,12,38,445
4314,484.03,12,39,364
4315,484.06,11,33,445
4316,484.09,10,30,121
4317,484.09,10,31,377
4318,484.09,11,35,717
4319,485.0,1,20,122
4320,485.0,7,33,2066
4321,485.03,1,30,473
4322,485.03,1,31,648
4323,485.03,1,32,67
4324,485.03,2,20,217
4325,485.03,2,30,554
4326,485.03,2,31,311
4327,485.03,2,32,175
4328,485.03,2,33,419
4329,485.03,2,38,405
4330,485.03,3,30,578
4331,485.03,3,31,402
4332,485.03,3,32,134
4333,485.03,3,33,690
4334,485.03,3,37,1012
4335,485.03,4,30,420
4336,485.03,4,31,380
4337,485.03,4,32,338
4338,485.03,5,20,339
4339,485.03,5,31,242
4340,485.03,5,32,121
4341,485.03,6,20,231
4342,485.03,6,30,136
4343,485.03,6,32,202
4344,485.03,6,37,527
4345,485.03,7,20,204
4346,485.03,7,24,26
4347,485.03,7,30,230
4348,485.03,7,31,121
4349,485.03,7,32,69
4350,485.03,7,33,1551
4351,485.03,8,30,286
4352,485.03,8,31,68
4353,485.03,8,32,95
4354,485.03,8,33,688
4355,485.03,9,30,94
4356,485.03,9,31,80
4357,485.03,9,32,162
4358,485.03,9,33,864
4359,485.03,9,37,406
4360,485.03,9,39,512
4361,485.03,10,20,338
4362,485.03,10,30,273
4363,485.03,10,31,418
4364,485.03,10,32,378
4365,485.03,10,33,1863
4366,485.03,10,39,473
4367,485.03,11,30,393
4368,485.03,11,31,391
4369,485.03,11,32,215
4370,485.03,11,33,1323
4371,485.03,11,34,487
4372,485.03,11,36,460
4373,485.03,11,38,676
4374,485.03,12,30,605
4375,485.03,12,31,230
4376,485.03,12,32,217
4377,485.03,12,33,3186
4378,485.03,12,37,487
4379,485.97,7,33,1554
4380,485.97,10,33,1486
4381,486.0,1,20,109
4382,486.0,4,33,1970
4383,486.03,1,20,15
4384,486.03,1,30,649
4385,486.03,1,31,610
4386,486.03,1,32,189
4387,486.03,2,30,377
4388,486.03,2,31,283
4389,486.03,2,32,187
4390,486.03,2,33,1025
4391,486.03,2,34,702
4392,486.03,2,35,485
4393,486.03,2,37,743
4394,486.03,2,38,378
4395,486.03,3,24,69
4396,486.03,3,30,108
4397,486.03,3,31,230
4398,486.03,3,32,108
4399,486.03,3,33,2067
4400,486.03,4,30,162
4401,486.03,4,31,419
4402,486.03,4,32,201
4403,486.03,4,33,1812
4404,486.03,5,30,380
4405,486.03,5,32,230
4406,486.03,5,37,419
4407,486.03,6,20,432
4408,486.03,6,30,502
4409,486.03,6,31,229
4410,486.03,6,37,770
4411,486.03,6,38,486
4412,486.03,7,20,188
4413,486.03,7,30,134
4414,486.03,7,31,174
4415,486.03,7,32,123
4416,486.03,7,33,418
4417,486.03,8,30,135
4418,486.03,8,31,190
4419,486.03,8,32,308
4420,486.03,9,32,96
4421,486.03,9,33,1080
4422,486.03,9,37,377
4423,486.03,9,38,718
4424,486.03,10,30,109
4425,486.03,10,31,459
4426,486.03,10,32,108
4427,486.03,10,33,771
4428,486.03,10,37,1150
4429,486.03,10,39,499
4430,486.03,11,30,421
4431,486.03,11,31,231
4432,486.03,11,32,54
4433,486.03,11,34,662
4434,486.03,11,35,879
4435,486.03,11,36,284
4436,486.03,11,37,1134
4437,486.03,12,30,175
4438,486.03,12,31,569
4439,486.03,12,32,82
4440,486.03,12,38,460
4441,486.94,2,33,1634
4442,486.94,8,20,215
4443,486.94,10,20,215
4444,486.94,11,33,689
4445,486.97,7,33,1351
4446,487.0,1,20,55
4447,487.0,7,33,729
4448,487.94,9,33,1715
4449,488.91,10,38,717
4450,488.94,1,34,783
4451,488.94,3,25,148
4452,488.94,10,33,879
4453,489.85,5,39,419
4454,489.85,6,39,458
4455,489.85,7,33,458
4456,489.88,3,25,108
4457,489.91,3,23,26
4458,489.91,9,33,716
4459,490.85,2,39,811
4460,490.88,8,33,1241
4461,490.88,9,33,1336
4462,490.88,10,38,647
4463,491.79,12,39,420
4464,492.76,9,39,567
4465,492.79,5,38,310
4466,492.79,9,33,555
4467,492.82,9,33,744
4468,493.76,7,25,67
4469,494.73,3,24,42
4470,495.67,2,37,662
4471,497.64,7,33,541
4472,497.67,7,23,81
4473,498.61,6,39,662
4474,498.61,11,33,122
4475,502.49,3,23,55
4476,502.52,3,25,95
4477,503.43,11,20,379
4478,503.49,3,24,55
4479,504.43,12,20,110
4480,504.46,4,25,148
4481,507.31,12,20,28
4482,507.34,4,24,108
4483,508.28,12,20,149
4484,508.31,11,20,269
4485,508.31,12,20,26
4486,509.28,7,25,136
4487,509.31,10,20,150
4488,509.31,12,20,82
4489,514.13,4,23,54
4490,514.13,5,33,96
4491,514.13,6,33,269
4492,514.13,7,24,81
4493,515.13,5,33,404
4494,517.07,5,33,608
4495,519.95,7,20,150
4496,523.86,6,33,661
4497,525.74,1,20,190
4498,526.74,1,20,203
4499,527.71,6,33,215
4500,532.53,2,20,134
4501,532.53,3,20,446
4502,532.53,3,33,67
4503,532.53,4,20,759
4504,532.53,5,20,123
4505,532.53,6,20,271
4506,532.53,7,20,203
4507,532.53,7,38,326
4508,532.53,7,39,499
4509,532.53,8,20,353
4510,532.53,10,20,635
4511,532.53,11,20,298
4512,532.53,12,20,162
4513,533.5,1,33,1025
4514,533.53,1,20,296
4515,533.53,2,20,310
4516,533.53,3,20,476
4517,533.53,3,33,634
4518,533.53,4,20,244
4519,533.53,5,20,162
4520,533.53,6,20,365
4521,533.53,7,37,960
4522,533.53,7,39,596
4523,533.53,8,20,539
4524,533.53,11,20,150
4525,533.53,12,20,420
4526,534.53,2,20,136
4527,534.53,3,20,796
4528,534.53,3,33,298
4529,534.53,4,20,188
4530,534.53,4,33,474
4531,534.53,5,20,177
4532,534.53,6,20,244
4533,534.53,7,20,379
4534,534.53,7,38,310
4535,534.53,7,39,230
4536,534.53,8,20,96
4537,534.53,10,20,418
4538,534.53,12,20,109
4539,535.5,1,33,1605
4540,538.38,4,33,566
4541,540.29,7,38,230
4542,541.26,7,37,203
4543,546.11,12,33,594
4544,547.08,10,33,1890
4545,547.08,11,33,1139
4546,547.08,12,33,1176
4547,548.08,10,33,566
4548,548.08,11,33,825
4549,548.08,12,33,230
4550,549.08,10,33,1690
4551,549.08,11,33,1703
4552,549.08,12,33,285
4553,558.78,4,33,215
4554,559.69,8,33,1230
4555,559.75,2,34,217
4556,560.69,8,33,189
4557,561.63,8,37,257
4558,561.63,8,38,647
4559,561.63,8,39,418
4560,562.6,8,33,364
4561,562.63,8,38,243
4562,562.63,8,39,311
4563,563.63,8,37,795
4564,567.45,8,33,890
4565,567.48,8,39,297
4566,567.51,8,38,339
4567,568.42,8,33,351
4568,570.36,2,35,122
4569,571.33,8,33,188
4570,576.18,2,35,283
4571,581.03,1,33,285
4572,581.03,1,34,768
4573,581.03,1,35,243
4574,581.03,2,34,203
4575,581.03,2,35,243
4576,581.03,3,33,715
4577,581.03,3,34,527
4578,581.03,3,35,513
4579,581.03,4,34,405
4580,581.03,5,34,446
4581,581.03,5,35,406
4582,581.03,5,36,259
4583,581.03,6,35,1081
4584,581.03,6,36,161
4585,581.03,7,34,1082
4586,581.03,7,35,1227
4587,581.03,7,36,108
4588,581.03,8,34,339
4589,581.03,8,36,122
4590,581.03,9,34,433
4591,581.03,9,35,325
4592,581.03,10,34,664
4593,581.03,10,35,1135
4594,581.03,10,36,177
4595,581.03,11,35,648
4596,582.03,1,33,674
4597,582.03,1,35,487
4598,582.03,3,33,309
4599,582.03,3,34,378
4600,582.03,3,35,404
4601,582.03,4,35,474
4602,582.03,5,34,608
4603,582.03,5,35,1150
4604,582.03,5,36,96
4605,582.03,6,34,394
4606,582.03,6,36,215
4607,582.03,7,34,715
4608,582.03,7,35,581
4609,582.03,7,36,41
4610,582.03,8,34,393
4611,582.03,8,35,393
4612,582.03,9,34,285
4613,582.03,9,35,785
4614,582.03,10,34,418
4615,582.03,10,35,528
4616,582.03,10,36,107
4617,582.03,11,34,377
4618,582.03,11,35,418
4619,582.03,12,34,216
4620,582.03,12,35,258
4621,582.97,12,34,298
4622,583.03,1,34,298
4623,583.03,1,35,433
4624,583.03,2,34,310
4625,583.03,3,33,405
4626,583.03,4,34,987
4627,583.03,4,35,1003
4628,583.03,5,36,204
4629,583.03,6,34,674
4630,583.03,6,36,41
4631,583.03,7,34,420
4632,583.03,7,35,217
4633,583.03,7,36,161
4634,583.03,8,34,540
4635,583.03,8,35,781
4636,583.03,10,34,190
4637,583.03,10,35,203
4638,583.03,10,36,176
4639,583.03,11,34,513
4640,583.03,11,35,404
4641,583.03,12,34,621
4642,583.03,12,35,1070
4643,583.94,3,35,229
4644,583.94,8,34,242
4645,583.97,3,35,231
4646,583.97,10,34,338
4647,584.94,1,33,716
4648,584.94,6,35,459
4649,584.94,10,34,242
4650,584.97,1,33,986
4651,584.97,10,35,352
4652,584.97,11,34,364
4653,585.91,2,39,231
4654,585.91,7,36,163
4655,586.91,3,33,473
4656,586.91,3,34,161
4657,587.82,1,33,283
4658,587.85,3,33,364
4659,588.85,12,34,364
4660,589.76,3,37,486
4661,590.73,12,34,351
4662,590.73,12,35,311
4663,590.73,12,36,122
4664,591.73,12,35,323
4665,591.73,12,36,285
4666,592.73,12,34,487
4667,592.73,12,35,540
4668,592.73,12,36,177
4669,597.58,4,37,271
4670,599.52,3,38,285
4671,601.4,3,39,230
4672,601.43,5,39,231
4673,602.37,2,37,190
4674,602.37,11,38,94
4675,602.43,6,39,176
4676,604.34,1,33,122
4677,604.34,3,38,163
4678,605.31,3,37,189
4679,606.31,3,38,135
4680,607.28,1,33,312
4681,607.28,7,38,284
4682,608.19,1,33,351
4683,608.19,3,38,404
4684,608.19,4,37,41
4685,608.19,4,38,177
4686,608.19,5,37,148
4687,609.19,3,39,136
4688,609.19,4,38,309
4689,609.19,4,39,299
4690,609.19,5,37,513
4691,609.19,5,38,352
4692,609.19,5,39,461
4693,610.13,2,33,282
4694,610.13,4,33,854
4695,610.13,5,33,323
4696,610.13,6,33,742
4697,610.13,6,38,242
4698,610.13,7,37,406
4699,610.13,7,38,363
4700,610.13,7,39,310
4701,610.19,3,39,202
4702,610.19,4,37,203
4703,610.19,4,38,285
4704,610.19,4,39,94
4705,610.19,5,38,257
4706,611.13,2,33,1284
4707,611.13,4,33,648
4708,611.13,5,33,472
4709,611.13,6,33,1393
4710,611.13,6,37,229
4711,611.13,6,39,202
4712,611.13,7,39,216
4713,611.16,3,37,243
4714,612.13,1,33,445
4715,612.13,2,33,514
4716,612.13,2,37,163
4717,612.13,4,33,742
4718,612.13,5,33,540
4719,612.13,6,33,122
4720,612.13,6,37,337
4721,612.13,6,38,230
4722,612.13,7,33,81
4723,612.13,7,37,461
4724,612.13,7,38,175
4725,612.13,7,39,162
4726,614.04,1,33,512
4727,614.98,3,38,122
4728,614.98,4,37,123
4729,615.01,1,33,405
4730,615.95,8,39,177
4731,615.98,2,33,337
4732,615.98,4,33,325
4733,615.98,6,33,339
4734,616.01,2,33,405
4735,616.01,5,33,377
4736,616.95,7,33,284
4737,617.95,7,33,555
4738,618.86,1,37,230
4739,618.86,1,38,679
4740,618.86,1,39,325
4741,618.86,2,37,394
4742,618.86,2,38,270
4743,618.86,2,39,488
4744,618.86,4,37,324
4745,618.86,4,38,176
4746,618.86,5,37,122
4747,618.86,5,38,149
4748,618.86,5,39,202
4749,618.86,6,37,94
4750,618.86,6,38,96
4751,618.86,6,39,420
4752,618.86,8,38,123
4753,618.86,11,37,202
4754,618.86,11,38,204
4755,618.86,11,39,434
4756,618.86,12,37,378
4757,618.89,5,33,391
4758,618.92,3,37,285
4759,619.86,1,37,242
4760,619.86,4,38,148
4761,619.86,4,39,162
4762,619.86,5,37,54
4763,619.86,5,38,188
4764,619.86,5,39,217
4765,619.86,6,37,299
4766,619.86,6,38,257
4767,619.86,6,39,163
4768,619.86,8,37,323
4769,619.86,8,38,380
4770,619.86,8,39,516
4771,619.86,10,39,203
4772,619.86,11,38,230
4773,619.86,12,38,96
4774,619.86,12,39,204
4775,620.86,1,37,270
4776,620.86,1,39,134
4777,620.86,2,38,149
4778,620.86,2,39,136
4779,620.86,4,37,218
4780,620.86,4,38,94
4781,620.86,4,39,609
4782,620.86,5,37,269
4783,620.86,6,37,122
4784,620.86,6,38,109
4785,620.86,8,37,271
4786,620.86,10,37,162
4787,620.86,10,38,175
4788,620.86,11,37,488
4789,620.86,12,37,487
4790,620.86,12,38,364
4791,620.86,12,39,459
4792,621.77,6,39,243
4793,621.77,9,33,123
4794,621.8,2,33,149
4795,621.8,11,39,324
4796,621.83,1,38,123
4797,622.74,8,36,94
4798,622.77,5,39,433
4799,622.8,2,38,298
4800,623.74,12,38,163
4801,623.77,8,39,270
4802,624.68,5,38,107
4803,624.74,8,37,175
4804,625.68,12,39,121
4805,625.71,3,39,136
4806,626.62,1,37,257
4807,626.62,1,38,161
4808,626.62,1,39,283
4809,626.68,8,34,135
4810,626.68,8,35,270
4811,627.62,1,37,350
4812,627.62,1,38,54
4813,627.62,1,39,500
4814,627.65,11,34,190
4815,628.62,1,38,177
4816,628.62,1,39,108
4817,629.53,4,35,204
4818,629.53,5,34,350
4819,629.53,6,34,122
4820,629.53,6,35,607
4821,629.53,8,34,163
4822,629.53,8,36,96
4823,629.53,11,35,257
4824,629.53,11,36,272
4825,630.53,4,34,67
4826,630.53,4,35,176
4827,630.53,4,36,163
4828,630.53,5,35,244
4829,630.53,6,34,353
4830,630.53,6,35,162
4831,630.53,8,34,297
4832,630.53,8,36,123
4833,630.53,11,34,230
4834,630.53,11,35,216
4835,631.47,9,33,257
4836,631.5,8,33,122
4837,631.53,4,34,69
4838,631.53,5,35,366
4839,631.53,6,34,123
4840,631.53,8,35,271
4841,634.38,8,33,242
4842,636.35,2,38,257
4843,636.35,8,33,636
4844,639.23,7,33,284
4845,639.23,8,33,163
4846,639.23,9,33,81
4847,639.23,10,33,339
4848,640.23,9,33,500
4849,640.23,10,33,95
4850,641.23,8,33,513
4851,641.23,9,33,229
4852,642.2,7,33,445
4853,647.05,7,33,108
4854,650.87,11,38,148
4855,653.81,8,33,472
4856,660.57,2,37,339
4857,662.54,8,33,474
4858,664.51,9,37,229
4859,665.48,5,33,230
4860,668.33,1,37,490
4861,668.33,1,38,161
4862,668.33,1,39,55
4863,668.33,2,37,13
4864,668.33,2,38,461
4865,668.33,2,39,174
4866,668.33,3,37,94
4867,668.33,3,39,108
4868,668.33,4,37,610
4869,668.33,4,38,177
4870,668.33,5,37,161
4871,668.33,5,38,150
4872,668.33,7,33,378
4873,668.33,9,37,150
4874,668.33,9,38,391
4875,668.33,9,39,246
4876,668.33,10,37,256
4877,668.33,10,38,69
4878,668.33,10,39,53
4879,668.33,12,37,135
4880,668.33,12,39,259
4881,669.33,1,38,134
4882,669.33,1,39,163
4883,669.33,2,37,176
4884,669.33,2,39,270
4885,669.33,3,37,135
4886,669.33,3,38,189
4887,669.33,3,39,162
4888,669.33,4,37,257
4889,669.33,4,38,298
4890,669.33,4,39,338
4891,669.33,5,39,68
4892,669.33,9,37,378
4893,669.33,9,38,148
4894,669.33,9,39,191
4895,669.33,10,37,354
4896,669.33,10,38,229
4897,669.33,10,39,269
4898,669.33,11,37,150
4899,669.33,11,38,121
4900,669.33,11,39,244
4901,669.33,12,38,148
4902,670.33,1,38,175
4903,670.33,2,37,215
4904,670.33,2,38,136
4905,670.33,2,39,190
4906,670.33,4,38,229
4907,670.33,4,39,176
4908,670.33,7,33,769
4909,670.33,9,37,272
4910,670.33,9,38,177
4911,670.33,9,39,94
4912,670.33,10,37,82
4913,670.33,10,38,351
4914,670.33,10,39,241
4915,670.33,11,37,108
4916,670.33,12,37,189
4917,670.33,12,38,202
4918,672.24,11,33,501
4919,674.18,2,33,593
4920,675.12,2,33,350
4921,678.03,1,33,1323
4922,678.03,2,33,1284
4923,678.03,3,33,1499
4924,678.03,5,33,1094
4925,678.03,6,33,743
4926,678.03,7,33,635
4927,678.03,8,33,121
4928,678.03,9,33,2714
4929,678.03,11,33,998
4930,678.03,12,33,755
4931,679.03,1,33,1987
4932,679.03,2,33,2081
4933,679.03,3,33,2059
4934,679.03,5,33,917
4935,679.03,6,33,745
4936,679.03,8,33,865
4937,679.03,9,33,420
4938,679.03,11,33,404
4939,679.03,12,33,378
4940,680.03,1,33,2302
4941,680.03,2,33,2421
4942,680.03,3,33,2013
4943,680.03,4,33,487
4944,680.03,5,33,403
4945,680.03,6,33,716
4946,680.03,7,33,607
4947,680.03,8,33,447
4948,680.03,9,33,1164
4949,680.03,11,33,1166
4950,680.03,12,33,1839
4951,687.73,5,37,82
4952,687.73,5,39,28
4953,687.73,6,33,324
4954,687.73,6,37,365
4955,687.73,6,38,310
4956,687.73,6,39,40
4957,687.73,7,37,188
4958,687.73,7,38,53
4959,687.73,7,39,54
4960,687.73,8,37,107
4961,687.73,8,39,229
4962,688.73,5,37,322
4963,688.73,5,38,350
4964,688.73,5,39,175
4965,688.73,6,38,163
4966,688.73,6,39,256
4967,688.73,7,37,136
4968,688.73,7,39,67
4969,688.73,8,37,94
4970,688.73,8,38,232
4971,688.73,8,39,96
4972,689.73,5,38,135
4973,689.73,6,37,272
4974,689.73,6,38,122
4975,689.73,6,39,136
4976,689.73,7,38,134
4977,689.73,8,37,191
4978,689.73,8,38,164
4979,689.73,8,39,161
4980,691.61,7,33,96
4981,696.49,4,33,109
4982,697.43,4,33,622
4983,697.43,6,33,1353
4984,697.49,4,33,285
4985,698.43,4,33,123
4986,698.43,6,33,80
4987,698.46,10,39,109
4988,699.43,6,33,392
4989,701.37,10,37,123
4990,705.22,7,33,136
4991,715.86,9,33,94
4992,716.83,9,39,150
4993,717.83,9,37,162
4994,717.83,9,38,80
4995,718.8,9,33,108
4996,725.56,9,37,122
4997,726.53,7,33,217
4998,726.53,8,33,448
4999,726.53,9,37,162
5000,726.53,9,38,96
5001,726.53,9,39,82
5002,726.53,10,37,81
5003,726.53,10,39,82
5004,726.53,11,37,81
5005,726.53,11,38,190
5006,726.53,11,39,107
5007,726.53,12,37,108
5008,726.53,12,38,217
5009,727.53,8,33,1072
5010,727.53,9,33,109
5011,727.53,9,37,107
5012,727.53,9,38,68
5013,727.53,9,39,162
5014,727.53,10,38,162
5015,727.53,11,37,190
5016,727.53,11,38,96
5017,728.53,8,33,676
5018,728.53,9,33,488
5019,728.53,9,38,95
5020,728.53,11,37,122
5021,728.53,11,39,150
5022,728.53,12,37,109
5023,728.53,12,39,190
